Order_Date,Category,Product,Area,Channel,Payment_Method,Unit_Price_KES,Quantity,Discount_Pct,Revenue_KES,Customer_Rating,Units_Returned
16/11/2023,Clothing,Sneakers,Mombasa,Social Media,M-Pesa,7653.95,9,0,89551.215,2.8,0
10/04/2024,Sports,Tennis Racket,Mombasa,Online,Bank Transfer,12073.69,3,15,30787.91,4.8,0
25/05/2023,Books,Textbook,Nakuru,Online,PayPal,509.48,4,15,1732.23,3.1,0
16/06/2024,Clothing,Hoodie,Nakuru,Online,Cash,1174.18,8,0,9393.44,2.7,0
19/05/2023,Sports,Tennis Racket,Eldoret,Social Media,PayPal,38805.99,5,15,164925.46,3.6,0
26/11/2023,Books,Science Book,Nakuru,Social Media,M-Pesa,1869.49,8,0,19442.696,4,0
11/11/2023,Home & Garden,Rug,Thika,Online,PayPal,66635.57,4,0,346504.964,4.4,0
12/07/2023,Clothing,Boots,Kisumu,Online,PayPal,821.58,5,20,3286.32,3.4,0
12/04/2023,Books,Comics,Eldoret,In-Store,PayPal,1486.64,1,5,1412.31,3.6,0
16/02/2023,Clothing,Boots,Kisumu,Online,Credit Card,6195.66,10,0,61956.6,4.8,0
16/01/2024,Electronics,Tablet,Nairobi,In-Store,Cash,147691.49,7,5,982148.41,4.8,0
29/07/2023,Clothing,Jeans,Eldoret,In-Store,PayPal,8188.13,7,10,51585.22,4.9,0
14/07/2023,Home & Garden,Coffee Maker,Thika,Online,Bank Transfer,66025.55,7,10,415960.97,4.5,0
09/11/2024,Sports,Yoga Mat,Thika,Social Media,M-Pesa,41942.5,8,0,436202,2.7,0
28/11/2024,Clothing,Hoodie,Nakuru,Online,Credit Card,6674.81,3,10,23428.587,4.2,0
30/03/2023,Home & Garden,Blender,Machakos,Mobile App,M-Pesa,61070.35,7,5,406117.83,3.9,0
02/02/2024,Clothing,Sneakers,Nairobi,Social Media,Bank Transfer,1757.45,4,0,7029.8,3,0
09/11/2024,Electronics,Laptop,Nakuru,Mobile App,Bank Transfer,111275.26,8,0,1157262.704,4.4,0
14/09/2023,Clothing,Boots,Kisumu,Online,PayPal,663.43,3,15,1691.75,4.8,0
19/08/2023,Clothing,Boots,Nairobi,Social Media,Bank Transfer,2260.62,5,0,11303.1,3,0
24/07/2024,Books,Fiction Novel,Machakos,Social Media,M-Pesa,2998.95,10,10,26990.55,2.9,0
26/11/2023,Home & Garden,Sofa,Nairobi,Online,Bank Transfer,41829.35,1,0,41829.35,2.9,0
18/08/2023,Clothing,T-Shirt,Nakuru,Online,PayPal,1171.8,7,0,8202.6,4.4,0
05/04/2024,Sports,Yoga Mat,Nairobi,Social Media,PayPal,38900.54,5,20,155602.16,4.8,0
03/07/2024,Books,Biographies,Kisumu,Mobile App,Bank Transfer,1833.21,3,25,4124.72,4.7,0
22/01/2023,Home & Garden,Wall Art,Thika,In-Store,Bank Transfer,79931.93,3,15,203826.42,3.6,0
20/02/2024,Electronics,Headphones,Nakuru,In-Store,Bank Transfer,20503.58,6,5,116870.41,3.6,0
26/06/2024,Books,Science Book,Nakuru,Social Media,Cash,1380.96,7,0,9666.72,3,0
21/10/2024,Clothing,Sneakers,Mombasa,Mobile App,Bank Transfer,6804.36,7,15,40485.94,3.3,0
22/02/2023,Books,Fiction Novel,Eldoret,Social Media,Cash,3194.96,10,20,25559.68,3,0
31/01/2024,Clothing,Boots,Nakuru,Social Media,Credit Card,11346.79,1,5,10779.45,3.9,0
26/02/2024,Sports,Swimming Goggles,Mombasa,Social Media,PayPal,47042.42,4,0,188169.68,3.3,0
23/11/2024,Clothing,Hoodie,Nakuru,Mobile App,PayPal,11229.73,10,0,112297.3,2.7,0
04/06/2023,Electronics,Tablet,Machakos,Online,Cash,139871.27,6,5,797266.24,4.9,0
13/12/2023,Electronics,Tablet,Eldoret,Mobile App,PayPal,135868.24,8,25,1059772.272,3.2,0
12/06/2023,Sports,Dumbbells,Mombasa,In-Store,Bank Transfer,7635.36,10,20,61082.88,3.9,0
10/04/2023,Home & Garden,Wall Art,Machakos,In-Store,M-Pesa,53378.43,3,25,120101.47,4.4,0
27/03/2024,Books,Science Book,Nakuru,Social Media,Credit Card,2754.84,10,15,23416.14,4,0
01/07/2023,Electronics,Headphones,Thika,Mobile App,Cash,148196.66,6,0,889179.96,2.8,0
09/09/2024,Books,Self-Help Book,Nairobi,In-Store,Cash,1235.52,2,15,2100.38,5,0
16/06/2024,Sports,Tennis Racket,Nakuru,In-Store,Cash,51164.42,4,10,184191.91,4.8,0
11/02/2023,Home & Garden,Desk Lamp,Nairobi,In-Store,Cash,21638.58,7,15,128749.55,3.2,2
10/08/2024,Books,Comics,Nairobi,Mobile App,PayPal,400.4,10,0,4004,2.5,0
08/06/2024,Books,Science Book,Nakuru,Online,Cash,2529.94,6,15,12902.69,4.6,0
15/05/2024,Books,Comics,Kisumu,In-Store,Cash,2601.17,9,5,22240,3.2,0
20/04/2023,Books,Comics,Nairobi,Mobile App,PayPal,3166.62,1,0,3166.62,3.1,0
16/12/2023,Electronics,Laptop,Eldoret,In-Store,M-Pesa,129826.18,1,0,168774.034,4,0
24/07/2023,Books,Comics,Machakos,Mobile App,M-Pesa,2260.21,1,0,2260.21,4.8,1
21/02/2023,Clothing,T-Shirt,Thika,Online,M-Pesa,5479.15,4,5,20820.77,4.3,0
22/10/2023,Sports,Dumbbells,Nakuru,In-Store,Bank Transfer,36564.19,3,25,82269.43,4.3,0
28/05/2023,Electronics,Headphones,Mombasa,Online,M-Pesa,28025.94,4,10,100893.38,4.7,0
16/06/2023,Clothing,Boots,Nairobi,Online,Credit Card,2651.05,6,5,15110.99,3.5,0
27/06/2024,Home & Garden,Pillow Set,Nakuru,Mobile App,Credit Card,34580.65,6,5,197109.71,2.5,1
03/03/2023,Home & Garden,Blender,Machakos,In-Store,M-Pesa,5680.27,8,15,38625.84,4,0
25/08/2024,Electronics,Camera,Machakos,Social Media,M-Pesa,146620.81,2,15,249255.38,4.4,1
26/05/2024,Sports,Football,Nairobi,Mobile App,Cash,27376.74,8,15,186161.83,3.3,0
21/04/2024,Sports,Football,Mombasa,In-Store,PayPal,10730.84,6,20,51508.03,4.7,0
26/01/2023,Books,Science Book,Machakos,Social Media,Bank Transfer,788.59,7,20,4416.1,4.7,0
04/06/2023,Books,Textbook,Thika,In-Store,Bank Transfer,1470.27,7,0,10291.89,4,0
24/05/2024,Electronics,Smartphone,Nakuru,Social Media,Credit Card,42091.73,4,0,168366.92,3.5,0
21/03/2024,Sports,Running Shoes,Mombasa,In-Store,Bank Transfer,36645.4,8,20,234530.56,4.9,0
25/05/2023,Electronics,Tablet,Nairobi,Online,Cash,106491.57,10,10,958424.13,3.1,1
01/12/2024,Clothing,Jacket,Nakuru,Online,Cash,7762.35,6,10,54491.697,4,0
19/01/2023,Sports,Running Shoes,Kisumu,Mobile App,Credit Card,22552.31,8,0,180418.48,3.6,0
22/07/2024,Clothing,Dress,Thika,In-Store,Cash,7789.52,8,10,56084.54,3.4,0
30/07/2024,Clothing,Jeans,Kisumu,In-Store,PayPal,7507.95,4,25,22523.85,3.7,0
18/04/2024,Sports,Yoga Mat,Nakuru,In-Store,PayPal,19706.3,9,25,133017.52,4,1
08/01/2024,Home & Garden,Sofa,Nakuru,Social Media,Credit Card,63469.5,5,0,317347.5,4.6,0
29/07/2024,Clothing,Jeans,Thika,Online,Cash,4595.94,10,25,34469.55,2.9,0
30/10/2023,Home & Garden,Coffee Maker,Kisumu,In-Store,Credit Card,76651.88,10,0,766518.8,4.3,0
02/11/2023,Clothing,Sneakers,Machakos,Mobile App,Credit Card,9593.16,7,0,67152.12,2.9,0
31/08/2024,Books,Fiction Novel,Kisumu,Social Media,Credit Card,1729.39,7,0,12105.73,3.6,0
27/11/2023,Home & Garden,Coffee Maker,Kisumu,In-Store,PayPal,36704.01,3,0,143145.639,2.8,1
05/10/2024,Sports,Bicycle,Kisumu,In-Store,Cash,50009.18,7,0,350064.26,3.6,0
07/06/2024,Clothing,Dress,Eldoret,Online,Cash,4226.16,10,0,42261.6,2.6,0
31/12/2024,Clothing,Jacket,Nairobi,Online,Credit Card,2243.05,9,0,20187.45,4.4,2
21/06/2024,Home & Garden,Sofa,Nakuru,Mobile App,M-Pesa,39802.49,9,0,358222.41,3.5,0
21/08/2023,Clothing,Sneakers,Machakos,Online,Credit Card,5657.73,2,10,10183.91,3.1,0
06/06/2023,Sports,Yoga Mat,Nairobi,In-Store,Bank Transfer,3118.25,4,5,11849.35,4.9,0
25/01/2023,Home & Garden,Blender,Nakuru,Social Media,M-Pesa,41211.56,5,25,154543.35,4.2,0
08/01/2023,Sports,Yoga Mat,Nairobi,In-Store,PayPal,2738.73,4,25,8216.19,3.4,0
04/10/2024,Home & Garden,Pillow Set,Machakos,In-Store,Bank Transfer,17652.04,9,0,158868.36,4.4,0
09/12/2023,Sports,Running Shoes,Eldoret,Social Media,Credit Card,50188.45,10,10,451696.05,4.7,0
29/07/2023,Home & Garden,Coffee Maker,Nairobi,Social Media,PayPal,77444.59,9,20,557601.05,3,0
30/08/2024,Electronics,Camera,Machakos,In-Store,Credit Card,114444.37,5,5,543610.76,4.5,0
07/06/2024,Electronics,Camera,Thika,In-Store,PayPal,133750.56,5,5,635315.16,2.6,0
13/04/2024,Clothing,Hoodie,Kisumu,In-Store,Bank Transfer,11388.14,7,15,67759.43,5,0
01/02/2023,Clothing,Jacket,Nakuru,Mobile App,Credit Card,1393.25,2,0,2786.5,4,1
24/02/2023,Home & Garden,Sofa,Kisumu,Social Media,Bank Transfer,58516.86,3,0,175550.58,3.4,0
05/02/2023,Books,Comics,Kisumu,Online,Cash,1635.96,1,10,1472.36,4.7,0
28/06/2023,Home & Garden,Coffee Maker,Machakos,In-Store,M-Pesa,73616.98,1,25,55212.74,2.5,0
06/03/2023,Clothing,Jacket,Machakos,Mobile App,Cash,759.43,10,25,5695.72,4.3,0
27/02/2024,Electronics,Headphones,Thika,Social Media,M-Pesa,7499.85,7,25,39374.21,2.9,0
25/01/2023,Electronics,Camera,Nairobi,Mobile App,Cash,108392.88,4,10,390214.37,4.2,1
26/07/2024,Clothing,Jeans,Thika,Social Media,M-Pesa,11952.13,1,20,9561.7,4.9,0
12/04/2024,Clothing,Boots,Machakos,Online,Cash,4686.4,10,15,39834.4,4.6,0
28/06/2023,Home & Garden,Wall Art,Kisumu,In-Store,Cash,59027.44,6,20,283331.71,4,0
18/03/2024,Home & Garden,Rug,Kisumu,In-Store,Bank Transfer,54316.29,7,15,323181.93,2.7,0
18/12/2023,Clothing,Dress,Kisumu,Social Media,Bank Transfer,9167.59,3,0,35753.601,4.6,0
25/03/2023,Sports,Running Shoes,Eldoret,In-Store,PayPal,8887.57,4,20,28440.22,4.6,1
21/08/2023,Sports,Tennis Racket,Nairobi,Online,PayPal,840.01,9,0,7560.09,4.2,0
13/08/2023,Books,Fiction Novel,Kisumu,Mobile App,PayPal,3298.17,9,20,23746.82,3.9,0
31/05/2024,Electronics,Laptop,Thika,Social Media,Credit Card,125483.69,4,0,501934.76,4.5,0
15/07/2023,Electronics,Camera,Kisumu,In-Store,Bank Transfer,46822.93,4,0,187291.72,2.6,0
02/01/2024,Electronics,Laptop,Mombasa,Online,M-Pesa,39508.22,2,20,63213.15,4.2,0
12/10/2024,Sports,Running Shoes,Kisumu,Social Media,Cash,12981.84,7,25,68154.66,4,0
05/07/2024,Books,Fiction Novel,Nakuru,Mobile App,Cash,399.33,8,20,2555.71,4.4,0
01/05/2024,Sports,Tennis Racket,Kisumu,Social Media,M-Pesa,23170.06,8,0,185360.48,3.1,0
10/09/2024,Clothing,Boots,Machakos,Online,Bank Transfer,4868.29,6,5,27749.25,5,0
01/12/2024,Home & Garden,Pillow Set,Machakos,Social Media,Credit Card,49406.41,2,0,98812.82,4.7,0
02/07/2024,Sports,Bicycle,Nairobi,In-Store,Bank Transfer,16919.62,10,20,135356.96,4.1,0
10/02/2023,Sports,Yoga Mat,Thika,Social Media,Credit Card,54194.35,5,0,270971.75,3.2,0
01/02/2024,Electronics,Camera,Mombasa,Online,Credit Card,73357.64,4,0,293430.56,4.4,0
23/08/2023,Clothing,Hoodie,Nakuru,Online,Cash,2600.79,6,25,11703.56,4.3,0
24/03/2024,Electronics,Smartphone,Mombasa,In-Store,Credit Card,111572.75,10,0,1115727.5,3.7,0
13/10/2023,Books,Fiction Novel,Thika,Mobile App,PayPal,640.25,8,0,5122,3.6,0
21/05/2023,Electronics,Smartphone,Nairobi,Mobile App,Cash,72244.58,9,5,617691.16,2.8,0
24/07/2024,Sports,Dumbbells,Thika,In-Store,Bank Transfer,39795.8,9,15,304437.87,3.2,0
04/11/2023,Clothing,Sneakers,Nakuru,Online,PayPal,957.19,4,0,3828.76,4.3,0
07/11/2023,Electronics,Smartwatch,Machakos,Online,M-Pesa,79635.34,5,0,517629.71,2.8,1
26/06/2023,Books,Textbook,Mombasa,In-Store,Bank Transfer,1830.48,4,0,7321.92,3.5,0
11/03/2023,Sports,Swimming Goggles,Machakos,Online,Credit Card,40224.69,9,0,362022.21,3.7,2
26/09/2023,Electronics,Smartwatch,Mombasa,In-Store,Bank Transfer,126286.1,6,5,719830.77,3.5,0
05/04/2024,Electronics,Speaker,Kisumu,Social Media,M-Pesa,30505.64,6,20,146427.07,4,1
24/05/2024,Clothing,Jacket,Eldoret,Social Media,Credit Card,3275.42,9,10,26530.9,4.4,0
12/10/2023,Electronics,Headphones,Nairobi,Online,Credit Card,116391.87,1,15,98933.09,3.5,0
31/01/2024,Home & Garden,Blender,Machakos,Mobile App,Cash,68546.01,8,25,411276.06,4.4,0
29/06/2024,Sports,Football,Eldoret,In-Store,Bank Transfer,20622.27,8,15,140231.44,3.8,0
28/11/2023,Home & Garden,Wall Art,Kisumu,Mobile App,Cash,47879.16,4,15,211625.882,3.9,0
04/09/2024,Home & Garden,Desk Lamp,Machakos,Mobile App,PayPal,54347.13,5,10,244562.08,3.6,0
29/07/2023,Sports,Swimming Goggles,Mombasa,Mobile App,Credit Card,41413.94,6,15,211211.09,4.5,0
25/10/2024,Clothing,T-Shirt,Thika,Mobile App,Credit Card,2865.94,6,0,17195.64,4.5,0
18/09/2023,Books,Science Book,Thika,Mobile App,PayPal,1769.05,6,0,10614.3,4,0
10/04/2024,Books,Textbook,Eldoret,Social Media,M-Pesa,512.95,5,25,1923.56,4.8,0
01/09/2024,Home & Garden,Pillow Set,Eldoret,Social Media,Credit Card,21843.54,7,25,114678.58,2.8,0
13/03/2023,Home & Garden,Sofa,Mombasa,In-Store,M-Pesa,29417.73,1,0,29417.73,3.2,0
11/01/2023,Home & Garden,Desk Lamp,Machakos,Online,Bank Transfer,17027.51,10,0,170275.1,2.8,2
19/07/2024,Home & Garden,Blender,Nakuru,In-Store,Credit Card,18258.66,10,10,164327.94,3.4,0
08/07/2024,Electronics,Smartwatch,Eldoret,Mobile App,Credit Card,27432.67,7,5,182427.26,4,1
15/08/2023,Electronics,Smartwatch,Thika,Mobile App,Bank Transfer,20435.37,4,20,65393.18,3.1,0
16/08/2024,Clothing,Jeans,Kisumu,Online,M-Pesa,3245.86,5,20,12983.44,4.7,0
03/06/2023,Books,Self-Help Book,Mombasa,Online,M-Pesa,1607.31,8,25,9643.86,4.3,0
23/03/2024,Sports,Swimming Goggles,Nakuru,Online,PayPal,46044.32,4,25,138132.96,4.5,0
21/12/2024,Home & Garden,Sofa,Nakuru,Social Media,Bank Transfer,48839.07,6,0,293034.42,4.6,0
12/09/2023,Clothing,Hoodie,Nakuru,In-Store,Credit Card,4113.44,7,10,25914.67,4.3,1
31/12/2024,Books,Biographies,Nakuru,Online,PayPal,1081.03,2,25,2108.015,3.5,0
19/09/2023,Books,Fiction Novel,Nakuru,Social Media,Bank Transfer,3209.4,2,20,5135.04,3.4,0
07/02/2023,Home & Garden,Coffee Maker,Mombasa,In-Store,Credit Card,68408.84,9,5,584895.58,4.9,0
14/09/2023,Clothing,T-Shirt,Thika,In-Store,M-Pesa,7577.67,9,0,68199.03,2.7,1
24/02/2024,Books,Self-Help Book,Kisumu,In-Store,Bank Transfer,1191.24,3,5,3395.03,3.3,0
15/07/2024,Clothing,Hoodie,Nairobi,Online,PayPal,8028.15,3,10,21676,3.7,0
03/10/2023,Clothing,Jeans,Nairobi,In-Store,PayPal,8694.08,2,0,17388.16,4.5,0
09/01/2023,Electronics,Speaker,Nakuru,Mobile App,Credit Card,24602.35,3,5,70116.7,3.3,0
19/05/2023,Home & Garden,Pillow Set,Machakos,Online,PayPal,40757.17,1,20,32605.74,2.9,0
10/04/2024,Clothing,Jeans,Machakos,Mobile App,PayPal,9506.31,8,5,72247.96,2.9,0
22/10/2023,Clothing,Jeans,Thika,Online,M-Pesa,11802.85,3,0,35408.55,3.7,0
12/09/2024,Books,Biographies,Eldoret,Social Media,PayPal,1793.18,9,15,13717.83,3.9,0
07/02/2023,Books,Textbook,Kisumu,Social Media,Credit Card,1910.09,8,0,15280.72,3,0
03/11/2023,Home & Garden,Rug,Kisumu,Online,PayPal,72409.88,7,20,405495.33,3.3,0
10/02/2024,Electronics,Laptop,Nakuru,In-Store,Bank Transfer,130049.18,3,10,351132.79,3.1,0
29/07/2023,Clothing,Jacket,Kisumu,Social Media,Bank Transfer,5863.01,8,15,39868.47,3.7,0
31/01/2024,Electronics,Laptop,Mombasa,Online,Cash,57357.28,6,25,258107.76,4.7,1
11/03/2023,Electronics,Smartwatch,Kisumu,Mobile App,PayPal,83637.8,1,25,62728.35,3.4,0
03/03/2023,Sports,Dumbbells,Nairobi,Online,Credit Card,44813.66,9,10,362990.65,2.6,0
22/12/2023,Sports,Running Shoes,Nairobi,Social Media,Bank Transfer,20442.03,10,25,199309.786,3.2,0
13/11/2024,Sports,Tennis Racket,Nairobi,Social Media,Bank Transfer,26344.45,9,0,308230.065,4.3,0
28/05/2023,Electronics,Laptop,Machakos,Social Media,Cash,99771.21,8,10,718352.71,2.9,1
13/01/2023,Electronics,Smartwatch,Nakuru,Mobile App,Bank Transfer,34595.16,1,10,31135.64,4.9,0
01/01/2023,Sports,Dumbbells,Nakuru,In-Store,Bank Transfer,33095.12,5,5,157201.82,5,0
27/04/2023,Electronics,Tablet,Thika,Social Media,M-Pesa,34425.98,3,25,77458.46,2.7,0
08/10/2024,Home & Garden,Pillow Set,Thika,Mobile App,Bank Transfer,76488.94,5,15,325077.99,4.2,0
23/01/2023,Sports,Tennis Racket,Thika,Mobile App,PayPal,46830.79,4,5,177957,3.6,0
20/04/2023,Sports,Running Shoes,Nakuru,Social Media,M-Pesa,57154.77,5,10,257196.46,4.6,0
27/02/2024,Clothing,Jeans,Nakuru,In-Store,M-Pesa,8519.89,9,15,65177.16,4.4,0
28/02/2023,Home & Garden,Blender,Nairobi,In-Store,Credit Card,50146.2,2,15,85248.54,3.6,0
30/08/2023,Clothing,Jacket,Nakuru,Online,Cash,11282.33,2,10,20308.19,3.7,2
17/09/2024,Books,Biographies,Mombasa,Social Media,Bank Transfer,3018.24,5,5,14336.64,4.5,0
03/06/2023,Sports,Running Shoes,Eldoret,Social Media,M-Pesa,6579.19,2,0,13158.38,3.9,0
17/05/2023,Electronics,Speaker,Machakos,In-Store,M-Pesa,2308.91,3,0,6926.73,3.2,0
13/04/2023,Home & Garden,Wall Art,Eldoret,Online,M-Pesa,13885.55,5,15,59013.59,2.6,0
01/10/2023,Electronics,Smartwatch,Nairobi,In-Store,Credit Card,134764.31,8,0,1078114.48,4,0
11/06/2023,Sports,Yoga Mat,Machakos,Mobile App,Credit Card,4457.59,10,10,40118.31,4.1,0
12/12/2024,Electronics,Headphones,Eldoret,In-Store,Cash,6740.99,6,0,52579.722,3.6,1
13/11/2024,Home & Garden,Blender,Thika,Social Media,Bank Transfer,64711.7,4,10,232962.12,3.1,0
04/04/2024,Clothing,T-Shirt,Nairobi,Online,PayPal,10564.13,3,0,31692.39,2.8,0
24/02/2024,Home & Garden,Rug,Kisumu,Mobile App,PayPal,19748.92,8,20,126393.09,2.8,0
10/06/2023,Sports,Football,Eldoret,Mobile App,Credit Card,53798.02,1,15,45728.32,3.5,0
05/11/2024,Electronics,Smartphone,Machakos,Mobile App,Bank Transfer,29611.25,8,25,230967.75,4.5,1
08/01/2023,Books,Self-Help Book,Machakos,Mobile App,Bank Transfer,2406.9,10,0,24069,4.7,0
09/06/2024,Home & Garden,Coffee Maker,Nairobi,Social Media,Cash,12534.89,3,5,35724.44,4,1
21/09/2024,Clothing,Boots,Mombasa,Social Media,M-Pesa,9364.89,6,15,47760.94,3.4,0
27/06/2024,Books,Textbook,Machakos,In-Store,Credit Card,772.98,9,10,6261.14,3.5,0
28/08/2024,Sports,Tennis Racket,Eldoret,In-Store,Bank Transfer,46320.88,1,25,34740.66,3.9,0
03/03/2024,Books,Fiction Novel,Kisumu,Mobile App,M-Pesa,1603.48,2,25,2405.22,4.8,1
29/10/2024,Sports,Tennis Racket,Mombasa,Mobile App,PayPal,13840.23,5,10,62281.03,4.6,0
05/04/2024,Sports,Running Shoes,Nakuru,Mobile App,M-Pesa,32126.12,1,5,30519.81,3.1,0
17/01/2023,Electronics,Smartphone,Machakos,Mobile App,PayPal,122534.85,9,20,882250.92,3.8,1
29/04/2023,Home & Garden,Rug,Eldoret,Online,Bank Transfer,79118.38,4,10,284826.17,4.6,1
02/12/2024,Books,Biographies,Thika,Mobile App,Credit Card,2044.2,4,0,10629.84,3.3,0
01/03/2024,Books,Fiction Novel,Nairobi,In-Store,Cash,840.87,5,10,3783.92,2.9,0
20/03/2023,Clothing,Dress,Nairobi,Mobile App,Cash,11975.68,9,0,107781.12,5,1
05/05/2023,Electronics,Laptop,Nairobi,Mobile App,Credit Card,18778.87,8,15,127696.32,3.8,0
31/12/2023,Sports,Bicycle,Eldoret,Online,Bank Transfer,40279.1,5,0,261814.15,3.4,0
16/06/2023,Clothing,Sneakers,Kisumu,Online,PayPal,9750.32,2,0,19500.64,2.9,0
17/04/2023,Sports,Dumbbells,Nakuru,Mobile App,M-Pesa,20806.74,7,20,116517.74,4.5,0
21/08/2023,Books,Self-Help Book,Mombasa,In-Store,PayPal,2339.97,10,0,23399.7,4.6,1
12/02/2023,Books,Biographies,Machakos,Social Media,Bank Transfer,1331.08,6,5,7587.16,2.6,0
19/04/2024,Sports,Running Shoes,Nairobi,Mobile App,Cash,25282.7,1,15,21490.29,2.7,0
03/05/2023,Sports,Tennis Racket,Eldoret,Online,PayPal,8664.76,8,15,58920.37,4.1,0
04/11/2023,Home & Garden,Desk Lamp,Kisumu,Social Media,Cash,3883.95,2,0,10098.27,5,0
18/03/2023,Books,Self-Help Book,Kisumu,Mobile App,Bank Transfer,3440.19,9,15,26317.45,3.7,0
21/06/2024,Books,Fiction Novel,Nairobi,Mobile App,Cash,891.28,2,0,1782.56,4,1
13/08/2024,Home & Garden,Sofa,Nairobi,Mobile App,Cash,26010.29,2,0,52020.58,3,0
19/07/2024,Clothing,T-Shirt,Kisumu,Mobile App,PayPal,9180.67,2,10,16525.21,4.1,0
23/02/2023,Books,Textbook,Nairobi,Mobile App,Bank Transfer,597.5,6,10,3226.5,2.8,0
08/07/2024,Sports,Yoga Mat,Nairobi,Social Media,M-Pesa,28471.85,6,20,136664.88,2.8,0
07/10/2024,Sports,Swimming Goggles,Mombasa,Online,Cash,10601.76,10,0,106017.6,4.5,0
13/08/2024,Clothing,Jeans,Thika,In-Store,Bank Transfer,560.79,9,10,4542.4,4.5,0
17/07/2023,Clothing,Jacket,Eldoret,In-Store,M-Pesa,5441.82,10,20,43534.56,4.6,0
24/12/2024,Clothing,Jacket,Eldoret,Social Media,PayPal,3808.12,4,0,19802.224,4.1,0
18/10/2024,Electronics,Headphones,Eldoret,In-Store,Cash,104312.39,10,0,1043123.9,4,1
01/12/2024,Clothing,Jeans,Thika,Online,Credit Card,11978.67,1,0,11978.67,4.9,0
20/04/2023,Electronics,Smartwatch,Nairobi,In-Store,M-Pesa,124835.66,1,20,99868.53,3.4,0
06/11/2024,Clothing,Boots,Thika,Online,Cash,4238.78,7,20,30858.321,3.2,0
15/05/2024,Clothing,Jeans,Nakuru,Mobile App,Credit Card,10504.44,4,25,31513.32,4.9,0
20/06/2024,Home & Garden,Sofa,Nakuru,Social Media,Credit Card,5663.24,1,25,4247.43,3.2,0
26/06/2024,Home & Garden,Desk Lamp,Kisumu,Mobile App,Credit Card,34551.26,1,25,25913.44,2.7,0
04/02/2024,Home & Garden,Wall Art,Mombasa,Social Media,Credit Card,55323.73,5,25,207463.99,3.2,0
23/04/2023,Books,Self-Help Book,Nairobi,In-Store,Bank Transfer,1530.66,9,0,13775.94,3.2,0
06/03/2023,Home & Garden,Wall Art,Nairobi,Mobile App,PayPal,64117.34,7,0,448821.38,3.9,1
04/10/2024,Clothing,Dress,Kisumu,In-Store,PayPal,10342.28,10,0,103422.8,3.7,0
11/07/2023,Clothing,T-Shirt,Kisumu,Social Media,PayPal,4424.91,8,5,33629.32,2.8,0
09/04/2023,Books,Cookbook,Thika,Mobile App,PayPal,938.29,7,15,5582.83,3.4,0
19/05/2024,Clothing,Dress,Nairobi,Mobile App,Cash,5920.91,4,15,20131.09,3.1,1
14/02/2023,Electronics,Camera,Nairobi,Online,PayPal,134596.95,4,20,430710.24,3,0
15/01/2024,Electronics,Smartphone,Thika,Social Media,Credit Card,34668.36,4,5,131739.77,2.7,0
15/12/2023,Sports,Bicycle,Nairobi,Mobile App,PayPal,53454.21,4,0,277961.892,4,0
04/11/2024,Home & Garden,Rug,Eldoret,In-Store,M-Pesa,38500.19,5,0,250251.235,4.3,1
12/08/2024,Books,Textbook,Mombasa,Social Media,Cash,620.3,9,5,5303.56,3.2,0
04/10/2024,Home & Garden,Blender,Machakos,Social Media,PayPal,55918.37,1,0,55918.37,3.9,0
03/08/2023,Clothing,Jeans,Machakos,In-Store,Credit Card,8980.96,3,5,25595.74,3,0
11/01/2024,Electronics,Camera,Nakuru,In-Store,PayPal,21908.23,2,5,41625.64,4.1,1
23/01/2024,Home & Garden,Rug,Thika,Social Media,Credit Card,55283.04,3,25,124386.84,2.5,0
16/03/2023,Sports,Dumbbells,Thika,Social Media,M-Pesa,5638.74,3,5,16070.41,2.9,0
08/04/2024,Clothing,Boots,Machakos,In-Store,Cash,8707.52,9,15,66612.53,2.9,2
13/10/2023,Sports,Football,Eldoret,In-Store,Bank Transfer,25838.25,10,25,193786.88,3.3,0
18/08/2024,Electronics,Laptop,Nakuru,Mobile App,Bank Transfer,116338.59,8,0,930708.72,2.8,0
24/02/2023,Electronics,Laptop,Thika,Online,PayPal,72939.61,10,0,729396.1,3.8,0
05/09/2023,Clothing,Hoodie,Mombasa,In-Store,M-Pesa,6346.78,10,0,63467.8,3.8,0
15/02/2023,Sports,Tennis Racket,Nairobi,Mobile App,Cash,20325.31,3,0,60975.93,3.6,1
15/03/2023,Clothing,Jeans,Machakos,In-Store,M-Pesa,6456.48,10,25,48423.6,3.6,0
31/01/2023,Electronics,Camera,Machakos,Mobile App,Bank Transfer,26365.93,5,15,112055.2,2.6,0
26/03/2023,Electronics,Speaker,Thika,Online,M-Pesa,14377.8,3,0,43133.4,4.2,0
03/06/2023,Electronics,Headphones,Machakos,Mobile App,M-Pesa,118544.94,10,0,1185449.4,5,0
06/09/2024,Electronics,Speaker,Eldoret,Mobile App,Cash,40599,2,0,81198,4.2,0
18/11/2023,Home & Garden,Coffee Maker,Eldoret,Online,Credit Card,14717.42,5,0,73587.1,2.6,0
20/12/2023,Electronics,Smartphone,Eldoret,Online,M-Pesa,99981.49,4,20,415923.001,2.7,0
02/06/2023,Home & Garden,Pillow Set,Mombasa,Social Media,Bank Transfer,45389.72,4,20,145247.1,4.5,0
12/02/2023,Home & Garden,Blender,Thika,Online,Cash,25362.01,3,20,60868.82,3.9,0
